campaign_id,title,description,brand_name,category,platform,budget,duration_days,target_age_group,target_gender,min_followers,min_engagement,deliverables,status,brand_reputation,created_at
IN_CMP_04865,Flipkart - Gaming Campaign,Promote Flipkart products to 25-34 audience,Flipkart,Gaming,LinkedIn,6319.0,14,25-34,All,8245,2.3,Story,completed,4.23,2025-11-11T00:00:00
IN_CMP_04866,boAt Lifestyle - Music & Dance Campaign,Promote boAt Lifestyle products to 25-34 audience,boAt Lifestyle,Music & Dance,Instagram,8418.83,30,25-34,All,20675,2.4,"Video,Review,Reel",active,4.68,2025-05-30T00:00:00
IN_CMP_04867,Byju's - Regional Content Campaign,Promote Byju's products to 18-34 audience,Byju's,Regional Content,Facebook,107505.16,21,18-34,All,856526,2.0,Story,active,3.92,2025-09-03T00:00:00
IN_CMP_04868,Boat - Entertainment & Comedy Campaign,Promote Boat products to 18-24 audience,Boat,Entertainment & Comedy,LinkedIn,24489.54,14,18-24,Female,20635,3.8,"Post,Live Session",completed,3.03,2025-05-26T00:00:00
IN_CMP_04869,PhonePe - Gaming Campaign,Promote PhonePe products to 25-34 audience,PhonePe,Gaming,Twitter,5670.27,30,25-34,Male,14253,4.4,"Story,Review",active,4.77,2025-10-09T00:00:00
IN_CMP_04870,PhonePe - Education & Skills Campaign,Promote PhonePe products to 18-24 audience,PhonePe,Education & Skills,Facebook,62273.02,14,18-24,Female,86100,3.4,"Live Session,Reel",completed,2.45,2025-09-18T00:00:00
IN_CMP_04871,Flipkart - Fashion & Lifestyle Campaign,Promote Flipkart products to 35-44 audience,Flipkart,Fashion & Lifestyle,Facebook,9436.6,30,35-44,All,16653,4.6,"Video,Live Session,Review",active,4.64,2025-08-22T00:00:00
IN_CMP_04872,Amazon India - Finance & Investment Campaign,Promote Amazon India products to 18-24 audience,Amazon India,Finance & Investment,Twitter,28510.66,14,18-24,Female,58977,4.9,"Story,Reel",completed,3.69,2025-09-12T00:00:00
IN_CMP_04873,Mamaearth - Fashion & Lifestyle Campaign,Promote Mamaearth products to 35-44 audience,Mamaearth,Fashion & Lifestyle,Facebook,16788.74,7,35-44,All,14647,3.4,Video,active,3.42,2025-06-06T00:00:00
IN_CMP_04874,Wow Skin Science - Beauty & Makeup Campaign,Promote Wow Skin Science products to 18-34 audience,Wow Skin Science,Beauty & Makeup,LinkedIn,19489.34,21,18-34,All,14361,3.6,Review,active,3.43,2025-08-11T00:00:00
IN_CMP_04875,Mamaearth - Music & Dance Campaign,Promote Mamaearth products to 25-34 audience,Mamaearth,Music & Dance,Facebook,30376.36,30,25-34,All,31468,5.3,Post,completed,4.26,2025-10-20T00:00:00
IN_CMP_04876,Amazon India - Food & Cooking Campaign,Promote Amazon India products to 18-34 audience,Amazon India,Food & Cooking,Twitter,55642.39,14,18-34,All,43511,3.5,"Review,Story",draft,3.18,2025-06-25T00:00:00
IN_CMP_04877,Tata - Education & Skills Campaign,Promote Tata products to 18-24 audience,Tata,Education & Skills,Facebook,28318.48,7,18-24,All,44477,4.5,"Video,Story",active,2.79,2025-05-25T00:00:00
IN_CMP_04878,Noise - Beauty & Makeup Campaign,Promote Noise products to 18-24 audience,Noise,Beauty & Makeup,YouTube,26613.43,21,18-24,Female,93327,3.3,"Post,Story,Review",completed,4.02,2025-09-29T00:00:00
IN_CMP_04879,Paytm - Technology & Gadgets Campaign,Promote Paytm products to 25-34 audience,Paytm,Technology & Gadgets,LinkedIn,18271.08,7,25-34,All,21359,4.3,"Live Session,Review",completed,3.56,2025-07-26T00:00:00
IN_CMP_04880,Paytm - Sports & Cricket Campaign,Promote Paytm products to 18-34 audience,Paytm,Sports & Cricket,Facebook,8483.25,7,18-34,Female,6085,4.4,Live Session,completed,2.62,2025-09-27T00:00:00
IN_CMP_04881,Xiaomi - Sports & Cricket Campaign,Promote Xiaomi products to 18-24 audience,Xiaomi,Sports & Cricket,Instagram,26226.48,21,18-24,Female,66042,5.0,"Review,Live Session,Post",active,3.99,2025-11-07T00:00:00
IN_CMP_04882,Paytm - News & Current Affairs Campaign,Promote Paytm products to 18-24 audience,Paytm,News & Current Affairs,Facebook,27430.16,45,18-24,All,70485,4.1,Story,active,4.12,2025-09-05T00:00:00
IN_CMP_04883,Boat - Regional Content Campaign,Promote Boat products to 18-24 audience,Boat,Regional Content,Twitter,12355.04,7,18-24,All,15911,2.6,"Post,Live Session",completed,4.79,2025-09-13T00:00:00
IN_CMP_04884,Sugar Cosmetics - Health & Fitness Campaign,Promote Sugar Cosmetics products to 35-44 audience,Sugar Cosmetics,Health & Fitness,Twitter,294348.81,45,35-44,All,509852,2.8,"Live Session,Review,Video",active,4.07,2025-05-29T00:00:00
IN_CMP_04885,Paytm - Gaming Campaign,Promote Paytm products to 18-34 audience,Paytm,Gaming,LinkedIn,8778.22,14,18-34,All,19367,3.8,"Post,Live Session",draft,4.19,2025-05-26T00:00:00
IN_CMP_04886,Boat - Food & Cooking Campaign,Promote Boat products to 35-44 audience,Boat,Food & Cooking,Facebook,10609.82,45,35-44,Female,21923,2.7,"Live Session,Reel,Story",completed,3.13,2025-09-22T00:00:00
IN_CMP_04887,Byju's - Travel & Tourism Campaign,Promote Byju's products to 18-24 audience,Byju's,Travel & Tourism,LinkedIn,716024.74,30,18-24,All,631196,2.2,"Review,Live Session,Story",draft,2.59,2025-09-17T00:00:00
IN_CMP_04888,OnePlus - Music & Dance Campaign,Promote OnePlus products to 18-24 audience,OnePlus,Music & Dance,Instagram,437549.9,30,18-24,All,358662,2.0,"Post,Live Session",completed,3.82,2025-11-05T00:00:00
IN_CMP_04889,Unacademy - Beauty & Makeup Campaign,Promote Unacademy products to 18-24 audience,Unacademy,Beauty & Makeup,LinkedIn,5377.1,14,18-24,All,11597,3.3,"Story,Video",draft,3.15,2025-07-24T00:00:00
IN_CMP_04890,boAt Lifestyle - Technology & Gadgets Campaign,Promote boAt Lifestyle products to 18-24 audience,boAt Lifestyle,Technology & Gadgets,Facebook,5185.92,7,18-24,All,22693,3.5,"Story,Live Session",active,4.82,2025-07-17T00:00:00
IN_CMP_04891,Noise - Food & Cooking Campaign,Promote Noise products to 18-24 audience,Noise,Food & Cooking,Instagram,213581.39,30,18-24,All,294233,3.9,Review,active,3.87,2025-10-26T00:00:00
IN_CMP_04892,PhonePe - Health & Fitness Campaign,Promote PhonePe products to 18-24 audience,PhonePe,Health & Fitness,Twitter,23165.47,21,18-24,All,12873,3.4,"Video,Post,Reel",draft,3.61,2025-06-04T00:00:00
IN_CMP_04893,Boat - Travel & Tourism Campaign,Promote Boat products to 18-24 audience,Boat,Travel & Tourism,Twitter,20119.75,14,18-24,All,24151,4.8,Story,draft,4.95,2025-07-20T00:00:00
IN_CMP_04894,Byju's - Education & Skills Campaign,Promote Byju's products to 18-34 audience,Byju's,Education & Skills,LinkedIn,228145.45,14,18-34,All,812026,3.4,Video,draft,4.21,2025-05-28T00:00:00
IN_CMP_04895,Noise - Music & Dance Campaign,Promote Noise products to 18-24 audience,Noise,Music & Dance,Facebook,13357.36,14,18-24,Female,9604,3.8,Post,active,4.21,2025-09-09T00:00:00
IN_CMP_04896,boAt Lifestyle - Education & Skills Campaign,Promote boAt Lifestyle products to 18-34 audience,boAt Lifestyle,Education & Skills,Facebook,46466.43,7,18-34,Female,62357,5.4,Live Session,active,4.05,2025-11-11T00:00:00
IN_CMP_04897,Unacademy - Health & Fitness Campaign,Promote Unacademy products to 25-34 audience,Unacademy,Health & Fitness,Twitter,40408.47,14,25-34,Male,47873,4.6,"Video,Story",active,4.2,2025-06-18T00:00:00
IN_CMP_04898,PhonePe - Beauty & Makeup Campaign,Promote PhonePe products to 18-34 audience,PhonePe,Beauty & Makeup,Twitter,35226.3,7,18-34,Male,79882,5.0,"Review,Post,Story",draft,4.83,2025-08-28T00:00:00
IN_CMP_04899,PhonePe - Music & Dance Campaign,Promote PhonePe products to 25-34 audience,PhonePe,Music & Dance,Facebook,33571.53,21,25-34,All,53323,4.8,"Story,Review",active,4.68,2025-06-12T00:00:00
IN_CMP_04900,Mamaearth - Music & Dance Campaign,Promote Mamaearth products to 35-44 audience,Mamaearth,Music & Dance,Instagram,17986.55,60,35-44,All,17993,3.7,Story,completed,3.99,2025-07-11T00:00:00
IN_CMP_04901,Unacademy - Gaming Campaign,Promote Unacademy products to 18-34 audience,Unacademy,Gaming,Instagram,12110.79,45,18-34,Male,20411,4.2,"Review,Post,Story",active,4.35,2025-06-30T00:00:00
IN_CMP_04902,PhonePe - Devotional & Spirituality Campaign,Promote PhonePe products to 35-44 audience,PhonePe,Devotional & Spirituality,LinkedIn,9924.8,45,35-44,All,15791,3.3,"Reel,Video",completed,4.2,2025-06-16T00:00:00
IN_CMP_04903,Flipkart - Travel & Tourism Campaign,Promote Flipkart products to 25-34 audience,Flipkart,Travel & Tourism,LinkedIn,9524.32,60,25-34,Male,16788,2.6,"Live Session,Post,Story,Reel",active,1.04,2025-06-06T00:00:00
IN_CMP_04904,Tata - Education & Skills Campaign,Promote Tata products to 18-24 audience,Tata,Education & Skills,Twitter,5354.64,7,18-24,All,11698,2.3,"Story,Review,Video",completed,3.61,2025-11-09T00:00:00
IN_CMP_04905,Noise - Gaming Campaign,Promote Noise products to 18-24 audience,Noise,Gaming,Instagram,6508.69,14,18-24,All,7006,2.6,Post,active,4.05,2025-08-30T00:00:00
IN_CMP_04906,HUL - Travel & Tourism Campaign,Promote HUL products to 18-24 audience,HUL,Travel & Tourism,YouTube,6018.67,14,18-24,All,16294,3.3,Video,draft,4.34,2025-06-20T00:00:00
IN_CMP_04907,Asian Paints - Beauty & Makeup Campaign,Promote Asian Paints products to 25-34 audience,Asian Paints,Beauty & Makeup,Facebook,260900.61,30,25-34,Female,568224,3.0,"Review,Reel,Live Session",completed,3.73,2025-09-25T00:00:00
IN_CMP_04908,OnePlus - Gaming Campaign,Promote OnePlus products to 35-44 audience,OnePlus,Gaming,LinkedIn,54532.99,7,35-44,Male,29023,4.6,"Post,Live Session,Story,Reel",active,4.41,2025-07-07T00:00:00
IN_CMP_04909,Asian Paints - Food & Cooking Campaign,Promote Asian Paints products to 35-44 audience,Asian Paints,Food & Cooking,Instagram,23483.34,30,35-44,Male,15078,4.1,Reel,completed,3.57,2025-09-17T00:00:00
IN_CMP_04910,Boat - Health & Fitness Campaign,Promote Boat products to 18-24 audience,Boat,Health & Fitness,Twitter,8202.5,21,18-24,All,11002,3.3,"Post,Reel",completed,4.13,2025-05-20T00:00:00
IN_CMP_04911,Sugar Cosmetics - Travel & Tourism Campaign,Promote Sugar Cosmetics products to 35-44 audience,Sugar Cosmetics,Travel & Tourism,Instagram,53445.97,21,35-44,All,31234,4.3,"Live Session,Story",active,3.54,2025-08-15T00:00:00
IN_CMP_04912,Flipkart - Health & Fitness Campaign,Promote Flipkart products to 35-44 audience,Flipkart,Health & Fitness,Instagram,10992.03,21,35-44,Male,14797,3.6,"Video,Review",active,4.12,2025-09-16T00:00:00
IN_CMP_04913,Asian Paints - Finance & Investment Campaign,Promote Asian Paints products to 18-34 audience,Asian Paints,Finance & Investment,Twitter,49535.61,14,18-34,All,46297,5.6,"Story,Video,Review,Reel",active,4.62,2025-10-30T00:00:00
IN_CMP_04914,boAt Lifestyle - Beauty & Makeup Campaign,Promote boAt Lifestyle products to 18-24 audience,boAt Lifestyle,Beauty & Makeup,YouTube,17267.88,45,18-24,Male,16833,3.9,"Reel,Story,Video",active,4.28,2025-11-07T00:00:00
IN_CMP_04915,boAt Lifestyle - Beauty & Makeup Campaign,Promote boAt Lifestyle products to 25-34 audience,boAt Lifestyle,Beauty & Makeup,Instagram,96378.71,21,25-34,Female,90000,5.3,"Video,Post,Reel,Live Session",completed,4.25,2025-07-21T00:00:00
IN_CMP_04916,Mamaearth - Health & Fitness Campaign,Promote Mamaearth products to 25-34 audience,Mamaearth,Health & Fitness,Twitter,32811.81,7,25-34,All,58814,6.0,"Post,Story,Review",active,4.19,2025-10-02T00:00:00
IN_CMP_04917,Wow Skin Science - Education & Skills Campaign,Promote Wow Skin Science products to 18-34 audience,Wow Skin Science,Education & Skills,Facebook,36576.7,7,18-34,All,95933,3.4,"Post,Live Session",draft,4.59,2025-07-02T00:00:00
IN_CMP_04918,Noise - Food & Cooking Campaign,Promote Noise products to 35-44 audience,Noise,Food & Cooking,Instagram,6678.43,7,35-44,Male,23005,3.4,Story,completed,4.22,2025-09-22T00:00:00
IN_CMP_04919,Wow Skin Science - Finance & Investment Campaign,Promote Wow Skin Science products to 35-44 audience,Wow Skin Science,Finance & Investment,YouTube,13399.38,30,35-44,Male,19151,3.4,"Video,Live Session,Review,Story",active,3.94,2025-09-20T00:00:00
IN_CMP_04920,Flipkart - Gaming Campaign,Promote Flipkart products to 18-34 audience,Flipkart,Gaming,Twitter,32210.41,21,18-34,All,56785,4.9,"Story,Video,Live Session,Post",draft,4.24,2025-10-21T00:00:00
IN_CMP_04921,Reliance - Fashion & Lifestyle Campaign,Promote Reliance products to 35-44 audience,Reliance,Fashion & Lifestyle,Facebook,28156.48,7,35-44,Female,83803,3.6,"Review,Video",active,4.63,2025-10-03T00:00:00
IN_CMP_04922,Realme - News & Current Affairs Campaign,Promote Realme products to 18-24 audience,Realme,News & Current Affairs,Facebook,36128.97,30,18-24,All,63761,4.5,"Video,Story",completed,4.15,2025-06-22T00:00:00
IN_CMP_04923,HUL - Entertainment & Comedy Campaign,Promote HUL products to 25-34 audience,HUL,Entertainment & Comedy,Facebook,59022.64,21,25-34,Female,87451,3.5,Live Session,active,4.59,2025-06-01T00:00:00
IN_CMP_04924,Boat - Music & Dance Campaign,Promote Boat products to 35-44 audience,Boat,Music & Dance,Instagram,8704.75,14,35-44,All,17022,4.0,"Live Session,Review",draft,4.8,2025-05-21T00:00:00
IN_CMP_04925,Nestle India - Sports & Cricket Campaign,Promote Nestle India products to 18-34 audience,Nestle India,Sports & Cricket,Twitter,5787.06,30,18-34,Female,12678,2.1,"Video,Post",active,4.74,2025-06-20T00:00:00
IN_CMP_04926,Nestle India - Devotional & Spirituality Campaign,Promote Nestle India products to 18-24 audience,Nestle India,Devotional & Spirituality,Facebook,7427.09,7,18-24,All,14404,2.3,"Video,Live Session",completed,4.5,2025-09-02T00:00:00
IN_CMP_04927,Xiaomi - Devotional & Spirituality Campaign,Promote Xiaomi products to 35-44 audience,Xiaomi,Devotional & Spirituality,Facebook,6290.0,14,35-44,Female,23419,3.2,"Post,Story",active,3.78,2025-11-02T00:00:00
IN_CMP_04928,Realme - Gaming Campaign,Promote Realme products to 18-34 audience,Realme,Gaming,Twitter,8619.47,7,18-34,Male,15368,4.9,Review,active,4.19,2025-11-09T00:00:00
IN_CMP_04929,Paytm - Beauty & Makeup Campaign,Promote Paytm products to 18-24 audience,Paytm,Beauty & Makeup,Twitter,13205.11,14,18-24,All,14936,4.6,Video,active,4.36,2025-06-28T00:00:00
IN_CMP_04930,Mamaearth - Devotional & Spirituality Campaign,Promote Mamaearth products to 35-44 audience,Mamaearth,Devotional & Spirituality,LinkedIn,9658.56,60,35-44,All,21770,2.5,"Post,Live Session,Reel",active,4.12,2025-11-10T00:00:00
IN_CMP_04931,Boat - Devotional & Spirituality Campaign,Promote Boat products to 18-34 audience,Boat,Devotional & Spirituality,Facebook,19526.89,21,18-34,All,7738,2.2,Review,completed,4.83,2025-11-12T00:00:00
IN_CMP_04932,Boat - Fashion & Lifestyle Campaign,Promote Boat products to 18-34 audience,Boat,Fashion & Lifestyle,YouTube,41802.02,14,18-34,Female,87812,5.7,"Video,Post",active,3.29,2025-11-11T00:00:00
IN_CMP_04933,Zomato - Music & Dance Campaign,Promote Zomato products to 18-34 audience,Zomato,Music & Dance,LinkedIn,64901.45,14,18-34,All,91582,4.7,Story,active,3.57,2025-07-29T00:00:00
IN_CMP_04934,Tata - Entertainment & Comedy Campaign,Promote Tata products to 18-34 audience,Tata,Entertainment & Comedy,LinkedIn,33209.86,21,18-34,All,51470,4.0,"Reel,Story,Review",draft,2.6,2025-08-09T00:00:00
IN_CMP_04935,OnePlus - Technology & Gadgets Campaign,Promote OnePlus products to 18-24 audience,OnePlus,Technology & Gadgets,Instagram,10808.55,21,18-24,All,5543,3.2,Live Session,active,4.15,2025-09-02T00:00:00
IN_CMP_04936,HUL - Beauty & Makeup Campaign,Promote HUL products to 25-34 audience,HUL,Beauty & Makeup,Instagram,22107.72,14,25-34,All,12494,4.9,"Review,Reel",active,3.38,2025-08-08T00:00:00
IN_CMP_04937,Paytm - Education & Skills Campaign,Promote Paytm products to 35-44 audience,Paytm,Education & Skills,Instagram,6120.13,7,35-44,All,12294,3.9,"Video,Review,Post,Reel",completed,4.81,2025-07-07T00:00:00
IN_CMP_04938,PhonePe - Regional Content Campaign,Promote PhonePe products to 18-34 audience,PhonePe,Regional Content,LinkedIn,26364.85,45,18-34,Female,39443,5.8,"Video,Story,Reel,Live Session",completed,3.34,2025-11-07T00:00:00
IN_CMP_04939,Amazon India - Education & Skills Campaign,Promote Amazon India products to 18-34 audience,Amazon India,Education & Skills,LinkedIn,5559.73,45,18-34,All,6410,3.0,"Review,Post",active,3.52,2025-10-29T00:00:00
IN_CMP_04940,Boat - Sports & Cricket Campaign,Promote Boat products to 35-44 audience,Boat,Sports & Cricket,Twitter,36000.88,14,35-44,All,75314,4.4,"Story,Review,Video,Reel",completed,3.87,2025-05-25T00:00:00
IN_CMP_04941,Amazon India - Gaming Campaign,Promote Amazon India products to 35-44 audience,Amazon India,Gaming,Facebook,5472.72,21,35-44,All,21638,2.9,"Post,Reel,Story",completed,4.28,2025-07-13T00:00:00
IN_CMP_04942,Byju's - Health & Fitness Campaign,Promote Byju's products to 18-24 audience,Byju's,Health & Fitness,LinkedIn,62947.82,7,18-24,Female,61584,3.5,Reel,active,4.13,2025-08-26T00:00:00
IN_CMP_04943,Noise - Technology & Gadgets Campaign,Promote Noise products to 35-44 audience,Noise,Technology & Gadgets,LinkedIn,5702.73,14,35-44,All,19714,4.1,"Reel,Post",completed,4.23,2025-05-31T00:00:00
IN_CMP_04944,Nestle India - Health & Fitness Campaign,Promote Nestle India products to 35-44 audience,Nestle India,Health & Fitness,Twitter,80985.18,14,35-44,Male,74208,6.0,"Live Session,Reel",draft,2.46,2025-10-17T00:00:00
IN_CMP_04945,Reliance - Food & Cooking Campaign,Promote Reliance products to 18-24 audience,Reliance,Food & Cooking,LinkedIn,5599.95,14,18-24,All,12390,2.6,"Live Session,Review,Video,Reel",completed,3.17,2025-08-12T00:00:00
IN_CMP_04946,CRED - Health & Fitness Campaign,Promote CRED products to 18-34 audience,CRED,Health & Fitness,YouTube,42615.64,14,18-34,All,48653,5.0,"Review,Reel,Live Session,Story",completed,3.79,2025-10-01T00:00:00
IN_CMP_04947,Mamaearth - Fashion & Lifestyle Campaign,Promote Mamaearth products to 35-44 audience,Mamaearth,Fashion & Lifestyle,LinkedIn,89231.0,14,35-44,All,32947,3.9,Review,active,3.31,2025-11-03T00:00:00
IN_CMP_04948,Reliance - Regional Content Campaign,Promote Reliance products to 25-34 audience,Reliance,Regional Content,Instagram,6906.01,14,25-34,All,17814,3.9,Post,active,3.08,2025-08-13T00:00:00
IN_CMP_04949,Unacademy - Entertainment & Comedy Campaign,Promote Unacademy products to 35-44 audience,Unacademy,Entertainment & Comedy,Instagram,42472.71,14,35-44,Male,73539,3.5,"Post,Story,Live Session",completed,4.19,2025-06-17T00:00:00
IN_CMP_04950,Boat - Technology & Gadgets Campaign,Promote Boat products to 25-34 audience,Boat,Technology & Gadgets,LinkedIn,35668.69,30,25-34,Female,61825,4.2,"Post,Video",active,4.89,2025-09-28T00:00:00
IN_CMP_04951,Byju's - Music & Dance Campaign,Promote Byju's products to 18-34 audience,Byju's,Music & Dance,LinkedIn,12514.71,21,18-34,All,24964,4.5,"Story,Post,Review",active,2.62,2025-08-18T00:00:00
IN_CMP_04952,CRED - Beauty & Makeup Campaign,Promote CRED products to 18-34 audience,CRED,Beauty & Makeup,Instagram,386712.58,14,18-34,Female,872231,3.8,"Post,Video",completed,3.95,2025-10-09T00:00:00
IN_CMP_04953,Mamaearth - News & Current Affairs Campaign,Promote Mamaearth products to 35-44 audience,Mamaearth,News & Current Affairs,Twitter,17118.9,30,35-44,Female,7288,4.3,"Live Session,Post,Story",completed,4.12,2025-10-30T00:00:00
IN_CMP_04954,Byju's - Beauty & Makeup Campaign,Promote Byju's products to 25-34 audience,Byju's,Beauty & Makeup,LinkedIn,37260.69,30,25-34,Male,74912,4.8,"Story,Review",draft,3.47,2025-05-22T00:00:00
IN_CMP_04955,Swiggy - Gaming Campaign,Promote Swiggy products to 18-24 audience,Swiggy,Gaming,YouTube,50520.76,30,18-24,All,94263,5.5,"Live Session,Reel,Post,Video",draft,3.42,2025-10-24T00:00:00
IN_CMP_04956,boAt Lifestyle - Food & Cooking Campaign,Promote boAt Lifestyle products to 25-34 audience,boAt Lifestyle,Food & Cooking,Twitter,276931.69,14,25-34,All,713432,3.8,Live Session,active,4.07,2025-06-17T00:00:00
IN_CMP_04957,Tata - Finance & Investment Campaign,Promote Tata products to 25-34 audience,Tata,Finance & Investment,Instagram,47579.36,30,25-34,Male,94029,5.7,Review,active,4.29,2025-07-17T00:00:00
IN_CMP_04958,Mamaearth - Fashion & Lifestyle Campaign,Promote Mamaearth products to 25-34 audience,Mamaearth,Fashion & Lifestyle,Twitter,19355.68,21,25-34,All,24549,3.1,"Review,Reel",active,4.68,2025-08-20T00:00:00
